Results generated by BModes (v3.00.00, 20-Mar-2008, compiled using double precision) on 23-Apr-2024 at 12:57:09.
IEA15 tower                                                                                        
=================================================================================

            tower frequencies & mode shapes
            --- only first  20 modes printed


 -------- Mode No.   1  (freq = 0.24429E+00 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist
 0.5137	 0.000000	 0.000000	 0.003416	-0.207526	 0.000000
 0.5407	 0.000000	 0.000000	-0.001915	-0.227225	 0.000000
 0.5677	 0.000000	 0.000000	-0.007312	-0.212876	 0.000000
 0.5947	 0.000000	 0.000000	-0.011928	-0.163481	 0.000000
 0.6217	 0.000000	 0.000000	-0.014897	-0.078337	 0.000000
 0.6488	 0.000000	 0.000000	-0.015552	 0.025142	 0.000000
 0.6758	 0.000000	 0.000000	-0.013638	 0.130891	 0.000000
 0.7028	 0.000000	 0.000000	-0.009316	 0.221139	 0.000000
 0.7298	 0.000000	 0.000000	-0.003085	 0.285674	 0.000000
 0.7568	 0.000000	 0.000000	 0.004119	 0.300683	 0.000000
 0.7839	 0.000000	 0.000000	 0.011063	 0.264903	 0.000000
 0.8109	 0.000000	 0.000000	 0.016594	 0.186196	 0.000000
 0.8379	 0.000000	 0.000000	 0.019664	 0.064509	 0.000000
 0.8649	 0.000000	 0.000000	 0.019644	-0.064814	 0.000000
 0.8919	 0.000000	 0.000000	 0.016666	-0.175471	 0.000000
 0.9189	 0.000000	 0.000000	 0.011623	-0.232475	 0.000000
 0.9460	 0.000000	 0.000000	 0.005895	-0.229338	 0.000000
 0.9730	 0.000000	 0.000000	 0.001113	-0.152754	 0.000000
 1.0000	 0.000000	 0.000000	-0.000853	 0.003575	 0.000000


 -------- Mode No.  13  (freq = 0.26857E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	-0.000014	-0.009090	 0.000000	 0.000000	 0.000006
 0.0104	-0.000125	-0.026059	 0.000000	 0.000000	 0.000018
 0.0174	-0.000336	-0.041411	 0.000000	 0.000000	 0.000031
 0.0244	-0.000638	-0.055151	 0.000000	 0.000000	 0.000043
 0.0313	-0.001021	-0.067282	 0.000000	 0.000000	 0.000055
 0.0383	-0.001475	-0.077813	 0.000000	 0.000000	 0.000067
 0.0453	-0.001989	-0.086756	 0.000000	 0.000000	 0.000079
 0.0522	-0.002554	-0.094130	 0.000000	 0.000000	 0.000092
 0.0592	-0.003161	-0.099956	 0.000000	 0.000000	 0.000104
 0.0662	-0.003799	-0.104265	 0.000000	 0.000000	 0.000116
 0.0731	-0.004459	-0.107091	 0.000000	 0.000000	 0.000128
 0.0801	-0.005132	-0.108476	 0.000000	 0.000000	 0.000140
 0.0870	-0.005810	-0.108468	 0.000000	 0.000000	 0.000153
 0.0940	-0.006483	-0.107123	 0.000000	 0.000000	 0.000165
 0.1010	-0.007144	-0.104504	 0.000000	 0.000000	 0.000177
 0.1079	-0.007784	-0.100358	 0.000000	 0.000000	 0.000189
 0.1149	-0.008394	-0.094974	 0.000000	 0.000000	 0.000201
 0.1219	-0.008967	-0.088428	 0.000000	 0.000000	 0.000214
 0.1288	-0.009495	-0.080806	 0.000000	 0.000000	 0.000226
 0.1358	-0.009973	-0.072198	 0.000000	 0.000000	 0.000238
 0.1399	-0.010229	-0.066699	 0.000000	 0.000000	 0.000245
 0.1497	-0.010754	-0.052413	 0.000000	 0.000000	 0.000262
 0.1567	-0.011047	-0.041443	 0.000000	 0.000000	 0.000275
 0.1636	-0.011270	-0.029899	 0.000000	 0.000000	 0.000287
 0.1706	-0.011419	-0.017892	 0.000000	 0.000000	 0.000299
 0.1776	-0.011493	-0.005538	 0.000000	 0.000000	 0.000311
 0.1845	-0.011488	 0.007048	 0.000000	 0.000000	 0.000323
 0.1915	-0.011405	 0.019747	 0.000000	 0.000000	 0.000336
 0.1985	-0.011242	 0.032444	 0.000000	 0.000000	 0.000348
 0.2054	-0.010997	 0.046025	 0.000000	 0.000000	 0.000360
 0.2124	-0.010667	 0.059471	 0.000000	 0.000000	 0.000372
 0.2194	-0.010255	 0.072667	 0.000000	 0.000000	 0.000384
 0.2263	-0.009761	 0.085499	 0.000000	 0.000000	 0.000397
 0.2333	-0.009189	 0.097853	 0.000000	 0.000000	 0.000409
 0.2403	-0.008541	 0.109618	 0.000000	 0.000000	 0.000421
 0.2472	-0.007822	 0.120687	 0.000000	 0.000000	 0.000433
 0.2507	-0.007437	 0.125928	 0.000000	 0.000000	 0.000439
 0.3203	 0.002591	 0.174285	 0.000000	 0.000000	 0.000561
 0.3797	 0.010496	 0.107481	 0.000000	 0.000000	 0.000665
 0.4248	 0.012688	-0.002432	 0.000000	 0.000000	 0.000744
 0.4596	 0.011106	-0.097091	 0.000000	 0.000000	 0.000805
 0.4866	 0.007936	-0.161638	 0.000000	 0.000000	 0.000853
 0.5137	 0.003413	-0.207481	 0.000000	 0.000000	 0.000900
 0.5407	-0.001917	-0.227159	 0.000000	 0.000000	 0.000947
 0.5677	-0.007313	-0.212798	 0.000000	 0.000000	 0.000995
 0.5947	-0.011926	-0.163401	 0.000000	 0.000000	 0.001042
 0.6217	-0.014894	-0.078267	 0.000000	 0.000000	 0.001090
 0.6488	-0.015547	 0.025190	 0.000000	 0.000000	 0.001137
 0.6758	-0.013632	 0.130905	 0.000000	 0.000000	 0.001184
 0.7028	-0.009311	 0.221113	 0.000000	 0.000000	 0.001232
 0.7298	-0.003081	 0.285600	 0.000000	 0.000000	 0.001279
 0.7568	 0.004121	 0.300568	 0.000000	 0.000000	 0.001326
 0.7839	 0.011062	 0.264755	 0.000000	 0.000000	 0.001374
 0.8109	 0.016589	 0.186029	 0.000000	 0.000000	 0.001421
 0.8379	 0.019655	 0.064331	 0.000000	 0.000000	 0.001468
 0.8649	 0.019631	-0.064996	 0.000000	 0.000000	 0.001516
 0.8919	 0.016648	-0.175665	 0.000000	 0.000000	 0.001563
 0.9189	 0.011600	-0.232702	 0.000000	 0.000000	 0.001610
 0.9460	 0.005865	-0.229647	 0.000000	 0.000000	 0.001658
 0.9730	 0.001075	-0.153230	 0.000000	 0.000000	 0.001705
 1.0000	-0.000907	 0.002797	 0.000000	 0.000000	 0.001752


 -------- Mode No.  14  (freq = 0.39855E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	-0.000016	-0.010374	 0.000000
 0.0104	 0.000000	 0.000000	-0.000142	-0.029415	 0.000000
 0.0174	 0.000000	 0.000000	-0.000379	-0.046179	 0.000000
 0.0244	 0.000000	 0.000000	-0.000713	-0.060673	 0.000000
 0.0313	 0.000000	 0.000000	-0.001131	-0.072909	 0.000000
 0.0383	 0.000000	 0.000000	-0.001619	-0.082908	 0.000000
 0.0453	 0.000000	 0.000000	-0.002161	-0.090700	 0.000000
 0.0522	 0.000000	 0.000000	-0.002746	-0.096327	 0.000000
 0.0592	 0.000000	 0.000000	-0.003359	-0.099844	 0.000000
 0.0662	 0.000000	 0.000000	-0.003988	-0.101318	 0.000000
 0.0731	 0.000000	 0.000000	-0.004620	-0.100833	 0.000000
 0.0801	 0.000000	 0.000000	-0.005243	-0.098483	 0.000000
 0.0870	 0.000000	 0.000000	-0.005845	-0.094379	 0.000000
 0.0940	 0.000000	 0.000000	-0.006417	-0.088645	 0.000000
 0.1010	 0.000000	 0.000000	-0.006948	-0.081416	 0.000000
 0.1079	 0.000000	 0.000000	-0.007428	-0.072124	 0.000000
 0.1149	 0.000000	 0.000000	-0.007846	-0.061520	 0.000000
 0.1219	 0.000000	 0.000000	-0.008194	-0.049768	 0.000000
 0.1288	 0.000000	 0.000000	-0.008465	-0.037045	 0.000000
 0.1358	 0.000000	 0.000000	-0.008654	-0.023534	 0.000000
 0.1399	 0.000000	 0.000000	-0.008726	-0.015275	 0.000000
 0.1497	 0.000000	 0.000000	-0.008771	 0.005088	 0.000000
 0.1567	 0.000000	 0.000000	-0.008693	 0.019812	 0.000000
 0.1636	 0.000000	 0.000000	-0.008524	 0.034548	 0.000000
 0.1706	 0.000000	 0.000000	-0.008263	 0.049105	 0.000000
 0.1776	 0.000000	 0.000000	-0.007912	 0.063293	 0.000000
 0.1845	 0.000000	 0.000000	-0.007474	 0.076927	 0.000000
 0.1915	 0.000000	 0.000000	-0.006953	 0.089832	 0.000000
 0.1985	 0.000000	 0.000000	-0.006354	 0.101844	 0.000000
 0.2054	 0.000000	 0.000000	-0.005681	 0.113683	 0.000000
 0.2124	 0.000000	 0.000000	-0.004938	 0.124339	 0.000000
 0.2194	 0.000000	 0.000000	-0.004132	 0.133665	 0.000000
 0.2263	 0.000000	 0.000000	-0.003273	 0.141531	 0.000000
 0.2333	 0.000000	 0.000000	-0.002369	 0.147821	 0.000000
 0.2403	 0.000000	 0.000000	-0.001431	 0.152435	 0.000000
 0.2472	 0.000000	 0.000000	-0.000470	 0.155296	 0.000000
 0.2507	 0.000000	 0.000000	 0.000016	 0.156049	 0.000000
 0.3203	 0.000000	 0.000000	 0.008195	 0.079418	 0.000000
 0.3797	 0.000000	 0.000000	 0.008204	-0.078932	 0.000000
 0.4248	 0.000000	 0.000000	 0.002839	-0.173909	 0.000000
 0.4596	 0.000000	 0.000000	-0.002957	-0.186868	 0.000000
 0.4866	 0.000000	 0.000000	-0.007135	-0.152135	 0.000000
 0.5137	 0.000000	 0.000000	-0.010025	-0.082425	 0.000000
 0.5407	 0.000000	 0.000000	-0.010863	 0.014504	 0.000000
 0.5677	 0.000000	 0.000000	-0.009260	 0.115341	 0.000000
 0.5947	 0.000000	 0.000000	-0.005400	 0.197266	 0.000000
 0.6217	 0.000000	 0.000000	 0.000020	 0.241050	 0.000000
 0.6488	 0.000000	 0.000000	 0.005798	 0.226211	 0.000000
 0.6758	 0.000000	 0.000000	 0.010496	 0.153788	 0.000000
 0.7028	 0.000000	 0.000000	 0.012879	 0.039136	 0.000000
 0.7298	 0.000000	 0.000000	 0.012066	-0.104677	 0.000000
 0.7568	 0.000000	 0.000000	 0.007995	-0.224481	 0.000000
 0.7839	 0.000000	 0.000000	 0.001623	-0.290953	 0.000000
 0.8109	 0.000000	 0.000000	-0.005533	-0.288179	 0.000000
 0.8379	 0.000000	 0.000000	-0.011676	-0.207984	 0.000000
 0.8649	 0.000000	 0.000000	-0.015149	-0.073129	 0.000000
 0.8919	 0.000000	 0.000000	-0.015064	 0.078734	 0.000000
 0.9189	 0.000000	 0.000000	-0.011768	 0.185336	 0.000000
 0.9460	 0.000000	 0.000000	-0.006633	 0.224596	 0.000000
 0.9730	 0.000000	 0.000000	-0.001677	 0.167079	 0.000000
 1.0000	 0.000000	 0.000000	 0.000551	-0.001860	 0.000000


 -------- Mode No.  15  (freq = 0.39858E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000016	 0.010373	 0.000000	 0.000000	 0.000004
 0.0104	 0.000142	 0.029412	 0.000000	 0.000000	 0.000011
 0.0174	 0.000379	 0.046174	 0.000000	 0.000000	 0.000019
 0.0244	 0.000713	 0.060667	 0.000000	 0.000000	 0.000026
 0.0313	 0.001131	 0.072901	 0.000000	 0.000000	 0.000033
 0.0383	 0.001618	 0.082898	 0.000000	 0.000000	 0.000041
 0.0453	 0.002161	 0.090689	 0.000000	 0.000000	 0.000048
 0.0522	 0.002746	 0.096314	 0.000000	 0.000000	 0.000056
 0.0592	 0.003359	 0.099830	 0.000000	 0.000000	 0.000063
 0.0662	 0.003987	 0.101304	 0.000000	 0.000000	 0.000071
 0.0731	 0.004619	 0.100818	 0.000000	 0.000000	 0.000078
 0.0801	 0.005242	 0.098468	 0.000000	 0.000000	 0.000085
 0.0870	 0.005844	 0.094363	 0.000000	 0.000000	 0.000093
 0.0940	 0.006416	 0.088628	 0.000000	 0.000000	 0.000100
 0.1010	 0.006947	 0.081399	 0.000000	 0.000000	 0.000108
 0.1079	 0.007427	 0.072108	 0.000000	 0.000000	 0.000115
 0.1149	 0.007845	 0.061503	 0.000000	 0.000000	 0.000123
 0.1219	 0.008192	 0.049752	 0.000000	 0.000000	 0.000130
 0.1288	 0.008464	 0.037029	 0.000000	 0.000000	 0.000138
 0.1358	 0.008653	 0.023519	 0.000000	 0.000000	 0.000145
 0.1399	 0.008724	 0.015261	 0.000000	 0.000000	 0.000149
 0.1497	 0.008769	-0.005101	 0.000000	 0.000000	 0.000160
 0.1567	 0.008692	-0.019823	 0.000000	 0.000000	 0.000167
 0.1636	 0.008522	-0.034558	 0.000000	 0.000000	 0.000175
 0.1706	 0.008261	-0.049114	 0.000000	 0.000000	 0.000182
 0.1776	 0.007910	-0.063299	 0.000000	 0.000000	 0.000190
 0.1845	 0.007472	-0.076931	 0.000000	 0.000000	 0.000197
 0.1915	 0.006951	-0.089834	 0.000000	 0.000000	 0.000204
 0.1985	 0.006352	-0.101844	 0.000000	 0.000000	 0.000212
 0.2054	 0.005679	-0.113681	 0.000000	 0.000000	 0.000219
 0.2124	 0.004936	-0.124333	 0.000000	 0.000000	 0.000227
 0.2194	 0.004130	-0.133657	 0.000000	 0.000000	 0.000234
 0.2263	 0.003271	-0.141520	 0.000000	 0.000000	 0.000242
 0.2333	 0.002367	-0.147806	 0.000000	 0.000000	 0.000249
 0.2403	 0.001430	-0.152418	 0.000000	 0.000000	 0.000256
 0.2472	 0.000469	-0.155276	 0.000000	 0.000000	 0.000264
 0.2507	-0.000017	-0.156027	 0.000000	 0.000000	 0.000268
 0.3203	-0.008194	-0.079376	 0.000000	 0.000000	 0.000342
 0.3797	-0.008201	 0.078961	 0.000000	 0.000000	 0.000405
 0.4248	-0.002836	 0.173902	 0.000000	 0.000000	 0.000453
 0.4596	 0.002959	 0.186826	 0.000000	 0.000000	 0.000491
 0.4866	 0.007136	 0.152070	 0.000000	 0.000000	 0.000519
 0.5137	 0.010025	 0.082347	 0.000000	 0.000000	 0.000548
 0.5407	 0.010860	-0.014582	 0.000000	 0.000000	 0.000577
 0.5677	 0.009256	-0.115399	 0.000000	 0.000000	 0.000606
 0.5947	 0.005395	-0.197288	 0.000000	 0.000000	 0.000635
 0.6217	-0.000025	-0.241021	 0.000000	 0.000000	 0.000664
 0.6488	-0.005802	-0.226130	 0.000000	 0.000000	 0.000692
 0.6758	-0.010498	-0.153668	 0.000000	 0.000000	 0.000721
 0.7028	-0.012877	-0.039002	 0.000000	 0.000000	 0.000750
 0.7298	-0.012062	 0.104791	 0.000000	 0.000000	 0.000779
 0.7568	-0.007988	 0.224540	 0.000000	 0.000000	 0.000808
 0.7839	-0.001615	 0.290933	 0.000000	 0.000000	 0.000837
 0.8109	 0.005539	 0.288073	 0.000000	 0.000000	 0.000866
 0.8379	 0.011678	 0.207794	 0.000000	 0.000000	 0.000894
 0.8649	 0.015146	 0.072888	 0.000000	 0.000000	 0.000923
 0.8919	 0.015055	-0.078983	 0.000000	 0.000000	 0.000952
 0.9189	 0.011753	-0.185566	 0.000000	 0.000000	 0.000981
 0.9460	 0.006613	-0.224808	 0.000000	 0.000000	 0.001010
 0.9730	 0.001652	-0.167322	 0.000000	 0.000000	 0.001039
 1.0000	-0.000584	 0.001468	 0.000000	 0.000000	 0.001067


 -------- Mode No.  16  (freq = 0.55508E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	-0.000019	-0.011849	 0.000000
 0.0104	 0.000000	 0.000000	-0.000161	-0.033219	 0.000000
 0.0174	 0.000000	 0.000000	-0.000427	-0.051489	 0.000000
 0.0244	 0.000000	 0.000000	-0.000797	-0.066674	 0.000000
 0.0313	 0.000000	 0.000000	-0.001253	-0.078798	 0.000000
 0.0383	 0.000000	 0.000000	-0.001774	-0.087906	 0.000000
 0.0453	 0.000000	 0.000000	-0.002344	-0.094064	 0.000000
 0.0522	 0.000000	 0.000000	-0.002942	-0.097361	 0.000000
 0.0592	 0.000000	 0.000000	-0.003553	-0.097910	 0.000000
 0.0662	 0.000000	 0.000000	-0.004159	-0.095853	 0.000000
 0.0731	 0.000000	 0.000000	-0.004744	-0.091356	 0.000000
 0.0801	 0.000000	 0.000000	-0.005294	-0.084611	 0.000000
 0.0870	 0.000000	 0.000000	-0.005796	-0.075836	 0.000000
 0.0940	 0.000000	 0.000000	-0.006237	-0.065270	 0.000000
 0.1010	 0.000000	 0.000000	-0.006607	-0.053172	 0.000000
 0.1079	 0.000000	 0.000000	-0.006895	-0.038705	 0.000000
 0.1149	 0.000000	 0.000000	-0.007088	-0.023148	 0.000000
 0.1219	 0.000000	 0.000000	-0.007182	-0.006801	 0.000000
 0.1288	 0.000000	 0.000000	-0.007172	 0.010029	 0.000000
 0.1358	 0.000000	 0.000000	-0.007056	 0.027033	 0.000000
 0.1399	 0.000000	 0.000000	-0.006939	 0.037014	 0.000000
 0.1497	 0.000000	 0.000000	-0.006509	 0.060329	 0.000000
 0.1567	 0.000000	 0.000000	-0.006083	 0.076028	 0.000000
 0.1636	 0.000000	 0.000000	-0.005563	 0.090719	 0.000000
 0.1706	 0.000000	 0.000000	-0.004954	 0.104146	 0.000000
 0.1776	 0.000000	 0.000000	-0.004266	 0.116075	 0.000000
 0.1845	 0.000000	 0.000000	-0.003509	 0.126298	 0.000000
 0.1915	 0.000000	 0.000000	-0.002693	 0.134642	 0.000000
 0.1985	 0.000000	 0.000000	-0.001832	 0.140964	 0.000000
 0.2054	 0.000000	 0.000000	-0.000937	 0.145493	 0.000000
 0.2124	 0.000000	 0.000000	-0.000021	 0.147674	 0.000000
 0.2194	 0.000000	 0.000000	 0.000901	 0.147440	 0.000000
 0.2263	 0.000000	 0.000000	 0.001814	 0.144762	 0.000000
 0.2333	 0.000000	 0.000000	 0.002702	 0.139653	 0.000000
 0.2403	 0.000000	 0.000000	 0.003552	 0.132165	 0.000000
 0.2472	 0.000000	 0.000000	 0.004347	 0.122392	 0.000000
 0.2507	 0.000000	 0.000000	 0.004720	 0.116689	 0.000000
 0.3203	 0.000000	 0.000000	 0.006663	-0.063930	 0.000000
 0.3797	 0.000000	 0.000000	-0.000348	-0.170382	 0.000000
 0.4248	 0.000000	 0.000000	-0.006513	-0.114179	 0.000000
 0.4596	 0.000000	 0.000000	-0.008361	 0.000757	 0.000000
 0.4866	 0.000000	 0.000000	-0.007105	 0.100523	 0.000000
 0.5137	 0.000000	 0.000000	-0.003648	 0.177925	 0.000000
 0.5407	 0.000000	 0.000000	 0.001162	 0.208939	 0.000000
 0.5677	 0.000000	 0.000000	 0.005945	 0.175675	 0.000000
 0.5947	 0.000000	 0.000000	 0.009162	 0.083025	 0.000000
 0.6217	 0.000000	 0.000000	 0.009550	-0.051954	 0.000000
 0.6488	 0.000000	 0.000000	 0.006701	-0.176748	 0.000000
 0.6758	 0.000000	 0.000000	 0.001398	-0.248893	 0.000000
 0.7028	 0.000000	 0.000000	-0.004703	-0.240720	 0.000000
 0.7298	 0.000000	 0.000000	-0.009474	-0.140734	 0.000000
 0.7568	 0.000000	 0.000000	-0.011058	 0.014432	 0.000000
 0.7839	 0.000000	 0.000000	-0.008755	 0.170580	 0.000000
 0.8109	 0.000000	 0.000000	-0.003229	 0.272638	 0.000000
 0.8379	 0.000000	 0.000000	 0.003770	 0.286651	 0.000000
 0.8649	 0.000000	 0.000000	 0.009773	 0.193584	 0.000000
 0.8919	 0.000000	 0.000000	 0.012538	 0.027961	 0.000000
 0.9189	 0.000000	 0.000000	 0.011324	-0.123148	 0.000000
 0.9460	 0.000000	 0.000000	 0.007085	-0.210876	 0.000000
 0.9730	 0.000000	 0.000000	 0.002081	-0.179354	 0.000000
 1.0000	 0.000000	 0.000000	-0.000387	 0.001087	 0.000000


 -------- Mode No.  17  (freq = 0.55512E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000019	 0.011848	 0.000000	 0.000000	-0.000003
 0.0104	 0.000161	 0.033217	 0.000000	 0.000000	-0.000008
 0.0174	 0.000427	 0.051487	 0.000000	 0.000000	-0.000013
 0.0244	 0.000797	 0.066670	 0.000000	 0.000000	-0.000018
 0.0313	 0.001253	 0.078793	 0.000000	 0.000000	-0.000023
 0.0383	 0.001774	 0.087900	 0.000000	 0.000000	-0.000028
 0.0453	 0.002343	 0.094057	 0.000000	 0.000000	-0.000033
 0.0522	 0.002942	 0.097353	 0.000000	 0.000000	-0.000038
 0.0592	 0.003553	 0.097902	 0.000000	 0.000000	-0.000043
 0.0662	 0.004159	 0.095844	 0.000000	 0.000000	-0.000048
 0.0731	 0.004744	 0.091346	 0.000000	 0.000000	-0.000053
 0.0801	 0.005294	 0.084600	 0.000000	 0.000000	-0.000059
 0.0870	 0.005796	 0.075824	 0.000000	 0.000000	-0.000064
 0.0940	 0.006237	 0.065257	 0.000000	 0.000000	-0.000069
 0.1010	 0.006607	 0.053160	 0.000000	 0.000000	-0.000074
 0.1079	 0.006894	 0.038692	 0.000000	 0.000000	-0.000079
 0.1149	 0.007087	 0.023135	 0.000000	 0.000000	-0.000084
 0.1219	 0.007181	 0.006788	 0.000000	 0.000000	-0.000089
 0.1288	 0.007171	-0.010041	 0.000000	 0.000000	-0.000094
 0.1358	 0.007055	-0.027044	 0.000000	 0.000000	-0.000099
 0.1399	 0.006937	-0.037025	 0.000000	 0.000000	-0.000102
 0.1497	 0.006508	-0.060339	 0.000000	 0.000000	-0.000109
 0.1567	 0.006082	-0.076036	 0.000000	 0.000000	-0.000114
 0.1636	 0.005561	-0.090726	 0.000000	 0.000000	-0.000120
 0.1706	 0.004953	-0.104150	 0.000000	 0.000000	-0.000125
 0.1776	 0.004265	-0.116077	 0.000000	 0.000000	-0.000130
 0.1845	 0.003507	-0.126298	 0.000000	 0.000000	-0.000135
 0.1915	 0.002692	-0.134639	 0.000000	 0.000000	-0.000140
 0.1985	 0.001831	-0.140958	 0.000000	 0.000000	-0.000145
 0.2054	 0.000936	-0.145484	 0.000000	 0.000000	-0.000150
 0.2124	 0.000020	-0.147662	 0.000000	 0.000000	-0.000155
 0.2194	-0.000902	-0.147425	 0.000000	 0.000000	-0.000160
 0.2263	-0.001815	-0.144744	 0.000000	 0.000000	-0.000165
 0.2333	-0.002703	-0.139632	 0.000000	 0.000000	-0.000170
 0.2403	-0.003552	-0.132140	 0.000000	 0.000000	-0.000176
 0.2472	-0.004347	-0.122365	 0.000000	 0.000000	-0.000181
 0.2507	-0.004721	-0.116661	 0.000000	 0.000000	-0.000183
 0.3203	-0.006661	 0.063962	 0.000000	 0.000000	-0.000234
 0.3797	 0.000351	 0.170368	 0.000000	 0.000000	-0.000277
 0.4248	 0.006514	 0.114123	 0.000000	 0.000000	-0.000310
 0.4596	 0.008360	-0.000825	 0.000000	 0.000000	-0.000336
 0.4866	 0.007102	-0.100579	 0.000000	 0.000000	-0.000356
 0.5137	 0.003644	-0.177949	 0.000000	 0.000000	-0.000375
 0.5407	-0.001166	-0.208915	 0.000000	 0.000000	-0.000395
 0.5677	-0.005948	-0.175601	 0.000000	 0.000000	-0.000415
 0.5947	-0.009163	-0.082917	 0.000000	 0.000000	-0.000435
 0.6217	-0.009547	 0.052066	 0.000000	 0.000000	-0.000454
 0.6488	-0.006696	 0.176824	 0.000000	 0.000000	-0.000474
 0.6758	-0.001392	 0.248898	 0.000000	 0.000000	-0.000494
 0.7028	 0.004708	 0.240643	 0.000000	 0.000000	-0.000514
 0.7298	 0.009476	 0.140585	 0.000000	 0.000000	-0.000533
 0.7568	 0.011056	-0.014604	 0.000000	 0.000000	-0.000553
 0.7839	 0.008749	-0.170714	 0.000000	 0.000000	-0.000573
 0.8109	 0.003221	-0.272680	 0.000000	 0.000000	-0.000593
 0.8379	-0.003777	-0.286561	 0.000000	 0.000000	-0.000612
 0.8649	-0.009777	-0.193378	 0.000000	 0.000000	-0.000632
 0.8919	-0.012536	-0.027695	 0.000000	 0.000000	-0.000652
 0.9189	-0.011315	 0.123403	 0.000000	 0.000000	-0.000671
 0.9460	-0.007071	 0.211074	 0.000000	 0.000000	-0.000691
 0.9730	-0.002062	 0.179509	 0.000000	 0.000000	-0.000711
 1.0000	 0.000410	-0.000869	 0.000000	 0.000000	-0.000731


 -------- Mode No.  18  (freq = 0.73743E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	 0.000022	 0.013681	 0.000000
 0.0104	 0.000000	 0.000000	 0.000185	 0.037919	 0.000000
 0.0174	 0.000000	 0.000000	 0.000486	 0.057996	 0.000000
 0.0244	 0.000000	 0.000000	 0.000900	 0.073941	 0.000000
 0.0313	 0.000000	 0.000000	 0.001401	 0.085804	 0.000000
 0.0383	 0.000000	 0.000000	 0.001963	 0.093674	 0.000000
 0.0453	 0.000000	 0.000000	 0.002562	 0.097680	 0.000000
 0.0522	 0.000000	 0.000000	 0.003174	 0.097993	 0.000000
 0.0592	 0.000000	 0.000000	 0.003777	 0.094833	 0.000000
 0.0662	 0.000000	 0.000000	 0.004351	 0.088465	 0.000000
 0.0731	 0.000000	 0.000000	 0.004875	 0.079199	 0.000000
 0.0801	 0.000000	 0.000000	 0.005334	 0.067386	 0.000000
 0.0870	 0.000000	 0.000000	 0.005712	 0.053417	 0.000000
 0.0940	 0.000000	 0.000000	 0.005997	 0.037712	 0.000000
 0.1010	 0.000000	 0.000000	 0.006180	 0.020719	 0.000000
 0.1079	 0.000000	 0.000000	 0.006249	 0.001409	 0.000000
 0.1149	 0.000000	 0.000000	 0.006197	-0.018349	 0.000000
 0.1219	 0.000000	 0.000000	 0.006020	-0.038082	 0.000000
 0.1288	 0.000000	 0.000000	 0.005722	-0.057321	 0.000000
 0.1358	 0.000000	 0.000000	 0.005307	-0.075616	 0.000000
 0.1399	 0.000000	 0.000000	 0.005010	-0.085787	 0.000000
 0.1497	 0.000000	 0.000000	 0.004156	-0.107702	 0.000000
 0.1567	 0.000000	 0.000000	 0.003442	-0.120752	 0.000000
 0.1636	 0.000000	 0.000000	 0.002654	-0.131392	 0.000000
 0.1706	 0.000000	 0.000000	 0.001807	-0.139379	 0.000000
 0.1776	 0.000000	 0.000000	 0.000920	-0.144532	 0.000000
 0.1845	 0.000000	 0.000000	 0.000010	-0.146739	 0.000000
 0.1915	 0.000000	 0.000000	-0.000905	-0.145954	 0.000000
 0.1985	 0.000000	 0.000000	-0.001806	-0.142202	 0.000000
 0.2054	 0.000000	 0.000000	-0.002673	-0.135048	 0.000000
 0.2124	 0.000000	 0.000000	-0.003485	-0.124876	 0.000000
 0.2194	 0.000000	 0.000000	-0.004225	-0.111867	 0.000000
 0.2263	 0.000000	 0.000000	-0.004876	-0.096270	 0.000000
 0.2333	 0.000000	 0.000000	-0.005422	-0.078396	 0.000000
 0.2403	 0.000000	 0.000000	-0.005850	-0.058611	 0.000000
 0.2472	 0.000000	 0.000000	-0.006150	-0.037332	 0.000000
 0.2507	 0.000000	 0.000000	-0.006249	-0.026273	 0.000000
 0.3203	 0.000000	 0.000000	-0.001241	 0.156552	 0.000000
 0.3797	 0.000000	 0.000000	 0.006247	 0.083068	 0.000000
 0.4248	 0.000000	 0.000000	 0.006061	-0.091688	 0.000000
 0.4596	 0.000000	 0.000000	 0.001524	-0.183690	 0.000000
 0.4866	 0.000000	 0.000000	-0.003050	-0.181793	 0.000000
 0.5137	 0.000000	 0.000000	-0.006689	-0.108914	 0.000000
